fund_a,fund_b,shared_managers
562537962,341406066,1
562537962,362762678,1
562537962,421206172,1
562537962,42726691,1
562537962,43481758,1
562537962,440663509,1
562537962,455586030,1
562537962,472817157,1
562537962,473599330,1
562537962,473768464,1
562537962,520482550,1
562537962,521563984,1
562537962,522206266,1
562537962,541145723,1
562537962,550917836,1
562537962,561216391,1
562537962,581984495,1
562537962,60726489,1
562537962,650367984,1
562537962,650540100,1
562537962,742995593,1
562537962,752372684,1
562537962,752694563,1
562537962,752875180,1
562537962,800324447,1
562537962,813881290,1
562537962,821459401,1
562537962,823563982,1
562537962,831254672,1
562537962,832809084,1
562537962,850106941,1
562537962,850615121,1
562537962,850892816,1
562537962,853324939,1
562537962,872007795,1
562537962,954049363,1
562537962,990113530,1
562537962,991972777,1
571192153,201897663,1
571192153,20329382,1
571192153,204707579,1
571192153,231729679,1
571192153,232290246,1
571192153,263166327,1
571192153,472467773,1
571192153,741695800,1
571192153,814170527,1
571192153,814981134,1
571192153,820962487,1
571192153,831334174,1
571192153,870520406,1
571192153,911151039,1
581250243,200108244,1
581250243,208938238,2
581250243,237015826,1
581250243,431411668,1
581250243,841113245,1
581640184,240795620,1
581640184,260455770,1
581640184,270371488,1
581640184,431118328,1
581640184,560928892,1
581640184,591173286,1
581640184,680121468,1
581640184,834225264,1
581640184,912056925,1
581640184,943340518,1
581984495,112845313,1
581984495,113521426,1
581984495,132621497,1
581984495,132922204,1
581984495,203160292,1
581984495,20377419,1
581984495,20478308,1
581984495,20482717,1
581984495,20681934,1
581984495,208066203,1
581984495,231311874,1
581984495,260071475,1
581984495,264086627,1
581984495,264656792,1
581984495,271521006,1
581984495,320539100,1
581984495,341406066,1
581984495,362762678,1
581984495,421206172,1
581984495,42726691,1
581984495,43481758,1
581984495,440663509,1
581984495,455586030,1
581984495,472817157,1
581984495,473599330,1
581984495,473768464,1
581984495,520482550,1
581984495,521563984,1
581984495,522206266,1
581984495,541145723,1
581984495,550917836,1
581984495,561216391,1
581984495,562537962,1
581984495,60726489,1
581984495,650367984,1
581984495,650540100,1
581984495,742995593,1
581984495,752372684,1
581984495,752694563,1
581984495,752875180,1
581984495,800324447,1
581984495,813881290,1
581984495,821459401,1
581984495,823563982,1
581984495,831254672,1
581984495,832809084,1
581984495,850106941,1
581984495,850615121,1
581984495,850892816,1
581984495,853324939,1
581984495,872007795,1
581984495,954049363,1
581984495,990113530,1
581984495,991972777,1
582644728,111992329,1
582644728,204046036,1
582644728,205404353,2
582644728,222842846,1
582644728,231539454,1
582644728,231695009,1
582644728,231695529,1
582644728,231744831,1
582644728,232063262,1
582644728,232220475,1
582644728,232362216,1
582644728,232510674,1
582644728,232610181,1
582644728,232687798,1
582644728,232971010,1
582644728,237404857,1
582644728,251659394,1
582644728,251675849,1
582644728,251792083,1
582644728,251851827,1
582644728,263892463,2
582644728,272493878,1
582644728,310646123,2
582644728,331097329,1
582644728,352121147,1
582644728,412038882,1
582644728,430902269,1
582644728,462819181,2
582644728,470899236,2
582644728,474222697,2
582644728,474749384,2
582644728,510342132,1
582644728,510467698,1
582644728,541527978,1
582644728,820538459,1
582644728,830376638,1
582644728,844034514,2
582644728,870575504,1
582644728,874170846,2
582644728,880099795,2
591173286,240795620,1
591173286,260455770,1
591173286,270371488,1
591173286,431118328,1
591173286,560928892,1
591173286,581640184,1
591173286,680121468,1
591173286,834225264,1
591173286,912056925,1
591173286,943340518,1
60465530,133063500,1
60465530,751238018,1
60465530,832124345,1
60465530,911006438,1
60646520,113521426,1
60646829,872007795,1
60646829,951642398,1
60726489,112845313,1
60726489,113521426,1
60726489,132621497,1
60726489,132922204,1
60726489,203160292,1
60726489,20377419,1
60726489,20478308,1
60726489,20482717,1
60726489,20681934,1
60726489,208066203,1
60726489,231311874,1
60726489,260071475,1
60726489,264086627,1
60726489,264656792,1
60726489,271521006,1
60726489,320539100,1
60726489,341406066,1
60726489,362762678,1
60726489,421206172,1
60726489,42726691,1
60726489,43481758,1
60726489,440663509,1
60726489,455586030,1
60726489,472817157,1
60726489,473599330,1
60726489,473768464,1
60726489,520482550,1
60726489,521563984,1
60726489,522206266,1
60726489,541145723,1
60726489,550917836,1
60726489,561216391,1
60726489,562537962,1
60726489,581984495,1
60726489,650367984,1
60726489,650540100,1
60726489,742995593,1
60726489,752372684,1
60726489,752694563,1
60726489,752875180,1
60726489,800324447,1
60726489,813881290,1
60726489,821459401,1
60726489,823563982,1
60726489,831254672,1
60726489,832809084,1
60726489,850106941,1
60726489,850615121,1
60726489,850892816,1
60726489,853324939,1
60726489,872007795,1
60726489,954049363,1
60726489,990113530,1
60726489,991972777,1
611145339,132742395,1
611145339,134233377,1
611145339,141881132,2
611145339,161490676,1
611145339,203880413,1
611145339,205702117,1
611145339,205989542,1
611145339,208250290,1
611145339,208538333,2
611145339,221296609,1
611145339,260610707,1
611145339,260846505,2
611145339,270061167,1
611145339,271883111,1
611145339,300284495,2
611145339,314159950,1
611145339,340778636,1
611145339,352257489,1
611145339,362989662,1
611145339,381067560,1
611145339,421105676,2
611145339,42510895,1
611145339,451273930,2
611145339,452653391,1
611145339,453506561,1
611145339,455240671,1
611145339,462436774,1
611145339,463485489,1
611145339,472150172,1
611145339,520563938,1
611145339,560754594,1
611145339,562401998,1
611145339,680661238,1
611145339,710653502,2
611145339,731602134,1
611145339,760475815,1
611145339,813040678,1
611145339,822265990,2
611145339,832783957,1
611145339,842795435,1
611145339,853070386,1
611145339,923046645,2
611145339,942537238,1
611145339,952976080,1
611145339,953077405,2
611756067,161535313,1
611756067,203160292,1
611756067,203198788,1
611756067,204353669,1
611756067,208758429,1
611756067,223337602,1
611756067,264773205,2
611756067,264833015,1
611756067,30415090,1
611756067,311581466,1
611756067,320464445,1
611756067,351597954,1
611756067,360756300,1
611756067,411892770,2
611756067,453810227,1
611756067,460406130,2
611756067,463235190,1
611756067,465174246,1
611756067,472402229,1
611756067,473326478,1
611756067,541189694,2
611756067,541926760,1
611756067,710205415,1
611756067,731602134,1
611756067,743257322,2
611756067,810560289,1
611756067,822005387,2
611756067,822701953,1
611756067,823865728,1
611756067,832783957,1
611756067,854372477,1
611756067,951879075,2
630696876,630961496,1
630961496,630696876,1
640415733,452687695,1
640415733,471797746,1
640415733,680482464,1
640415733,811753373,1
640415733,825260016,1
640415733,854341178,1
640522665,460440466,1
640522665,470899588,1
640522665,860950184,1
650367984,112845313,1
650367984,113521426,1
650367984,132621497,1
650367984,132922204,1
650367984,203160292,1
650367984,20377419,1
650367984,20478308,1
650367984,20482717,1
650367984,20681934,1
650367984,208066203,1
650367984,231311874,1
650367984,260071475,1
650367984,264086627,1
650367984,264656792,1
650367984,271521006,1
650367984,320539100,1
650367984,341406066,1
650367984,362762678,1
650367984,421206172,1
650367984,42726691,1
650367984,43481758,1
650367984,440663509,1
650367984,455586030,1
650367984,472817157,1
650367984,473599330,1
650367984,473768464,1
650367984,520482550,1
650367984,521563984,1
650367984,522206266,1
650367984,541145723,1
650367984,550917836,1
650367984,561216391,1
650367984,562537962,1
650367984,581984495,1
650367984,60726489,1
650367984,650540100,1
650367984,742995593,1
650367984,752372684,1
650367984,752694563,1
650367984,752875180,1
650367984,800324447,1
650367984,813881290,1
650367984,821459401,1
650367984,823563982,1
650367984,831254672,1
650367984,832809084,1
650367984,850106941,1
650367984,850615121,1
650367984,850892816,1
650367984,853324939,1
650367984,872007795,1
650367984,954049363,1
650367984,990113530,1
650367984,991972777,1
650540100,112845313,1
650540100,113521426,1
650540100,132621497,1
650540100,132922204,1
650540100,203160292,1
650540100,20377419,1
650540100,20478308,1
650540100,20482717,1
650540100,20681934,1
650540100,208066203,1
650540100,231311874,1
650540100,260071475,1
650540100,264086627,1
650540100,264656792,1
650540100,271521006,1
650540100,320539100,1
650540100,341406066,1
650540100,362762678,1
650540100,421206172,1
650540100,42726691,1
650540100,43481758,1
650540100,440663509,1
650540100,455586030,1
650540100,472817157,1
650540100,473599330,1
650540100,473768464,1
650540100,520482550,1
650540100,521563984,1
650540100,522206266,1
650540100,541145723,1
650540100,550917836,1
650540100,561216391,1
650540100,562537962,1
650540100,581984495,1
650540100,60726489,1
650540100,650367984,1
650540100,742995593,1
650540100,752372684,1
650540100,752694563,1
650540100,752875180,1
650540100,800324447,1
650540100,813881290,1
650540100,821459401,1
650540100,823563982,1
650540100,831254672,1
650540100,832809084,1
650540100,850106941,1
650540100,850615121,1
650540100,850892816,1
650540100,853324939,1
650540100,872007795,1
650540100,954049363,1
650540100,990113530,1
650540100,991972777,1
660588600,20329382,1
660588600,208175031,1
680121468,240795620,1
680121468,260455770,1
680121468,270371488,1
680121468,362989662,1
680121468,431118328,1
680121468,540698135,1
680121468,560928892,1
680121468,581640184,1
680121468,591173286,1
680121468,834225264,1
680121468,912056925,1
680121468,943340518,2
680482464,452687695,1
680482464,471797746,1
680482464,640415733,1
680482464,811753373,1
680482464,825260016,1
680482464,854341178,1
680661238,132742395,1
680661238,134233377,1
680661238,141881132,1
680661238,161490676,1
680661238,203880413,1
680661238,205702117,1
680661238,205989542,1
680661238,208250290,1
680661238,208538333,1
680661238,221296609,1
680661238,260610707,1
680661238,260846505,1
680661238,270061167,1
680661238,271883111,1
680661238,300284495,1
680661238,314159950,1
680661238,340778636,1
680661238,352257489,1
680661238,362989662,1
680661238,381067560,1
680661238,421105676,1
680661238,42510895,1
680661238,451273930,1
680661238,452653391,1
680661238,453506561,1
680661238,455240671,1
680661238,462436774,1
680661238,463485489,1
680661238,472150172,1
680661238,520563938,1
680661238,562401998,1
680661238,611145339,1
680661238,710653502,1
680661238,760475815,1
680661238,813040678,1
680661238,822265990,1
680661238,832783957,1
680661238,842795435,1
680661238,853070386,1
680661238,923046645,1
680661238,942537238,1
680661238,952976080,1
680661238,953077405,1
710205415,203160292,1
710205415,203198788,1
710205415,360756300,1
710205415,453810227,1
710205415,611756067,1
710205415,810560289,1
710205415,832783957,1
710205415,850615121,1
710220904,232510674,1
710220904,251851827,1
710653502,132742395,2
710653502,134233377,2
710653502,141881132,2
710653502,161490676,1
710653502,203880413,1
710653502,205702117,1
710653502,205989542,1
710653502,208250290,1
710653502,208538333,2
710653502,221296609,1
710653502,260610707,1
710653502,260846505,2
710653502,270061167,1
710653502,271883111,1
710653502,300284495,2
710653502,314159950,2
710653502,340778636,1
710653502,352257489,1
710653502,362495346,1
710653502,362989662,1
710653502,381067560,1
710653502,421105676,2
710653502,42510895,1
710653502,431118328,1
710653502,451273930,2
710653502,452653391,2
710653502,453506561,1
710653502,455240671,1
710653502,462436774,1
710653502,463485489,1
710653502,472150172,2
710653502,520563938,1
710653502,562401998,1
710653502,611145339,2
710653502,680661238,1
710653502,760475815,1
710653502,813040678,1
710653502,822265990,2
710653502,832783957,1
710653502,842795435,1
710653502,853070386,1
710653502,923046645,3
710653502,942537238,2
710653502,952976080,1
710653502,953077405,2
731602134,161535313,1
731602134,208758429,1
731602134,223337602,1
731602134,264773205,1
731602134,264833015,1
731602134,30415090,1
731602134,311581466,1
731602134,320464445,1
731602134,351597954,1
731602134,411892770,1
731602134,460406130,1
731602134,463235190,1
731602134,465174246,1
731602134,472402229,1
731602134,473326478,1
731602134,541189694,1
731602134,541926760,1
731602134,560754594,1
731602134,611145339,1
731602134,611756067,1
731602134,743257322,1
